conf/sigmod/AbadiC02;f2Lea-RN8dsJ
92XgZkibRYwJ;dRwl6kpDBjEJ
92XgZkibRYwJ;GFJeoxHwEnkJ
92XgZkibRYwJ;iKmQWoUYl-0J
92XgZkibRYwJ;imwZsCcZvFQJ
92XgZkibRYwJ;J_QkWJ4HlOUJ
92XgZkibRYwJ;jH3KeKroDfQJ
92XgZkibRYwJ;M5jLOXpuFacJ
92XgZkibRYwJ;Mopy3Yg3i60J
92XgZkibRYwJ;OLt5pqtQf3YJ
92XgZkibRYwJ;pDjbDK0ZzsMJ
92XgZkibRYwJ;t2B4EAmKqnAJ
cS8_6Qp-JYUJ;dRwl6kpDBjEJ
cS8_6Qp-JYUJ;GFJeoxHwEnkJ
cS8_6Qp-JYUJ;iKmQWoUYl-0J
cS8_6Qp-JYUJ;imwZsCcZvFQJ
cS8_6Qp-JYUJ;J_QkWJ4HlOUJ
cS8_6Qp-JYUJ;jH3KeKroDfQJ
cS8_6Qp-JYUJ;M5jLOXpuFacJ
cS8_6Qp-JYUJ;Mopy3Yg3i60J
cS8_6Qp-JYUJ;OLt5pqtQf3YJ
cS8_6Qp-JYUJ;pDjbDK0ZzsMJ
cS8_6Qp-JYUJ;t2B4EAmKqnAJ
dRwl6kpDBjEJ;GFJeoxHwEnkJ
dRwl6kpDBjEJ;iKmQWoUYl-0J
dRwl6kpDBjEJ;imwZsCcZvFQJ
dRwl6kpDBjEJ;J_QkWJ4HlOUJ
dRwl6kpDBjEJ;jH3KeKroDfQJ
dRwl6kpDBjEJ;M5jLOXpuFacJ
dRwl6kpDBjEJ;Mopy3Yg3i60J
dRwl6kpDBjEJ;OLt5pqtQf3YJ
dRwl6kpDBjEJ;pDjbDK0ZzsMJ
dRwl6kpDBjEJ;t2B4EAmKqnAJ
GFJeoxHwEnkJ;iKmQWoUYl-0J
GFJeoxHwEnkJ;imwZsCcZvFQJ
GFJeoxHwEnkJ;J_QkWJ4HlOUJ
GFJeoxHwEnkJ;jH3KeKroDfQJ
GFJeoxHwEnkJ;M5jLOXpuFacJ
GFJeoxHwEnkJ;Mopy3Yg3i60J
GFJeoxHwEnkJ;OLt5pqtQf3YJ
GFJeoxHwEnkJ;pDjbDK0ZzsMJ
GFJeoxHwEnkJ;t2B4EAmKqnAJ
iKmQWoUYl-0J;imwZsCcZvFQJ
iKmQWoUYl-0J;J_QkWJ4HlOUJ
iKmQWoUYl-0J;jH3KeKroDfQJ
iKmQWoUYl-0J;M5jLOXpuFacJ
iKmQWoUYl-0J;Mopy3Yg3i60J
iKmQWoUYl-0J;OLt5pqtQf3YJ
iKmQWoUYl-0J;pDjbDK0ZzsMJ
iKmQWoUYl-0J;t2B4EAmKqnAJ
imwZsCcZvFQJ;J_QkWJ4HlOUJ
imwZsCcZvFQJ;jH3KeKroDfQJ
imwZsCcZvFQJ;M5jLOXpuFacJ
imwZsCcZvFQJ;Mopy3Yg3i60J
imwZsCcZvFQJ;OLt5pqtQf3YJ
imwZsCcZvFQJ;pDjbDK0ZzsMJ
imwZsCcZvFQJ;t2B4EAmKqnAJ
J_QkWJ4HlOUJ;jH3KeKroDfQJ
J_QkWJ4HlOUJ;M5jLOXpuFacJ
J_QkWJ4HlOUJ;Mopy3Yg3i60J
J_QkWJ4HlOUJ;OLt5pqtQf3YJ
J_QkWJ4HlOUJ;pDjbDK0ZzsMJ
J_QkWJ4HlOUJ;t2B4EAmKqnAJ
jH3KeKroDfQJ;M5jLOXpuFacJ
jH3KeKroDfQJ;Mopy3Yg3i60J
jH3KeKroDfQJ;OLt5pqtQf3YJ
jH3KeKroDfQJ;pDjbDK0ZzsMJ
jH3KeKroDfQJ;t2B4EAmKqnAJ
M5jLOXpuFacJ;Mopy3Yg3i60J
M5jLOXpuFacJ;OLt5pqtQf3YJ
M5jLOXpuFacJ;pDjbDK0ZzsMJ
M5jLOXpuFacJ;t2B4EAmKqnAJ
Mopy3Yg3i60J;OLt5pqtQf3YJ
Mopy3Yg3i60J;pDjbDK0ZzsMJ
Mopy3Yg3i60J;t2B4EAmKqnAJ
OLt5pqtQf3YJ;pDjbDK0ZzsMJ
OLt5pqtQf3YJ;t2B4EAmKqnAJ
pDjbDK0ZzsMJ;t2B4EAmKqnAJ
conf/sigmod/GraySEBW94;bbWXEbBUueYJ
conf/sigmod/GraySEBW94;JT61IMQEZ-QJ
conf/sigmod/GraySEBW94;SG9kpHg_arUJ
bbWXEbBUueYJ;JT61IMQEZ-QJ
bbWXEbBUueYJ;SG9kpHg_arUJ
JT61IMQEZ-QJ;SG9kpHg_arUJ
conf/sigmod/GraySSU03;NnKrsx4j4pkJ
conf/sigmod/GreenwaldK01;8but_7FuryIJ
conf/sigmod/GreenwaldK01;zlHamuvyxIwJ
8but_7FuryIJ;zlHamuvyxIwJ
conf/sigmod/Greer99;oNPjyBZrURgJ
conf/sigmod/GriffinH97;UwOPyY_jchkJ
conf/sigmod/GriffinL95;6QZGeKna5lgJ
conf/sigmod/GriffinL95;7xa2FxbUh2cJ
conf/sigmod/GriffinL95;nXT3j4XaZxIJ
conf/sigmod/GriffinL95;RuYYq5xDgNYJ
6QZGeKna5lgJ;7xa2FxbUh2cJ
6QZGeKna5lgJ;nXT3j4XaZxIJ
6QZGeKna5lgJ;RuYYq5xDgNYJ
7xa2FxbUh2cJ;nXT3j4XaZxIJ
7xa2FxbUh2cJ;RuYYq5xDgNYJ
nXT3j4XaZxIJ;RuYYq5xDgNYJ
conf/sigmod/GrossmanHQ95;Z_kXgQsN0W0J
conf/sigmod/GrossmanQ94;yjqdBeNw5WoJ
conf/sigmod/GrumbachRS98;RQTFVFT_w9gJ
conf/sigmod/Grust02;-3LAxRNpDJIJ
conf/sigmod/Grust02;F3sNx_8p3McJ
conf/sigmod/Grust02;FYfyf-SjQNIJ
-3LAxRNpDJIJ;F3sNx_8p3McJ
-3LAxRNpDJIJ;FYfyf-SjQNIJ
F3sNx_8p3McJ;FYfyf-SjQNIJ
conf/sigmod/GuhaJKSY02;z6l0wfs32iYJ
conf/sigmod/GuhaRS98;btOlpr6NZoIJ
conf/sigmod/GuhaRS98;dD4qUMoxnpEJ
conf/sigmod/GuhaRS98;Dux-7sONElwJ
conf/sigmod/GuhaRS98;dV7p-cfTjUQJ
conf/sigmod/GuhaRS98;eQlApCaSdEEJ
conf/sigmod/GuhaRS98;H7UayPkDxRQJ
conf/sigmod/GuhaRS98;Iom_VGC_DO8J
conf/sigmod/GuhaRS98;iSkco-aumngJ
conf/sigmod/GuhaRS98;LoR0K8QRGkgJ
conf/sigmod/GuhaRS98;nMzsE-ScW4MJ
conf/sigmod/GuhaRS98;oWVyLUIy9JwJ
conf/sigmod/GuhaRS98;WHHfHdG_ougJ
conf/sigmod/GuhaRS98;wiE9QG5qC2wJ
conf/sigmod/GuhaRS98;Y8HMa1ZZE6sJ
conf/sigmod/GuhaRS98;YCjIP8n8UnMJ
conf/sigmod/GuhaRS98;ZStDO0kXD54J
conf/sigmod/GuhaRS98;-L22HvEHwH8J
btOlpr6NZoIJ;dD4qUMoxnpEJ
btOlpr6NZoIJ;Dux-7sONElwJ
btOlpr6NZoIJ;dV7p-cfTjUQJ
btOlpr6NZoIJ;eQlApCaSdEEJ
btOlpr6NZoIJ;H7UayPkDxRQJ
btOlpr6NZoIJ;Iom_VGC_DO8J
btOlpr6NZoIJ;iSkco-aumngJ
btOlpr6NZoIJ;LoR0K8QRGkgJ
btOlpr6NZoIJ;nMzsE-ScW4MJ
btOlpr6NZoIJ;oWVyLUIy9JwJ
btOlpr6NZoIJ;WHHfHdG_ougJ
btOlpr6NZoIJ;wiE9QG5qC2wJ
btOlpr6NZoIJ;Y8HMa1ZZE6sJ
btOlpr6NZoIJ;YCjIP8n8UnMJ
btOlpr6NZoIJ;ZStDO0kXD54J
btOlpr6NZoIJ;-L22HvEHwH8J
dD4qUMoxnpEJ;Dux-7sONElwJ
dD4qUMoxnpEJ;dV7p-cfTjUQJ
dD4qUMoxnpEJ;eQlApCaSdEEJ
dD4qUMoxnpEJ;H7UayPkDxRQJ
dD4qUMoxnpEJ;Iom_VGC_DO8J
dD4qUMoxnpEJ;iSkco-aumngJ
dD4qUMoxnpEJ;LoR0K8QRGkgJ
dD4qUMoxnpEJ;nMzsE-ScW4MJ
dD4qUMoxnpEJ;oWVyLUIy9JwJ
dD4qUMoxnpEJ;WHHfHdG_ougJ
dD4qUMoxnpEJ;wiE9QG5qC2wJ
dD4qUMoxnpEJ;Y8HMa1ZZE6sJ
dD4qUMoxnpEJ;YCjIP8n8UnMJ
dD4qUMoxnpEJ;ZStDO0kXD54J
dD4qUMoxnpEJ;-L22HvEHwH8J
Dux-7sONElwJ;dV7p-cfTjUQJ
Dux-7sONElwJ;eQlApCaSdEEJ
Dux-7sONElwJ;H7UayPkDxRQJ
Dux-7sONElwJ;Iom_VGC_DO8J
Dux-7sONElwJ;iSkco-aumngJ
Dux-7sONElwJ;LoR0K8QRGkgJ
Dux-7sONElwJ;nMzsE-ScW4MJ
Dux-7sONElwJ;oWVyLUIy9JwJ
Dux-7sONElwJ;WHHfHdG_ougJ
Dux-7sONElwJ;wiE9QG5qC2wJ
Dux-7sONElwJ;Y8HMa1ZZE6sJ
Dux-7sONElwJ;YCjIP8n8UnMJ
Dux-7sONElwJ;ZStDO0kXD54J
Dux-7sONElwJ;-L22HvEHwH8J
dV7p-cfTjUQJ;eQlApCaSdEEJ
dV7p-cfTjUQJ;H7UayPkDxRQJ
dV7p-cfTjUQJ;Iom_VGC_DO8J
dV7p-cfTjUQJ;iSkco-aumngJ
dV7p-cfTjUQJ;LoR0K8QRGkgJ
dV7p-cfTjUQJ;nMzsE-ScW4MJ
dV7p-cfTjUQJ;oWVyLUIy9JwJ
dV7p-cfTjUQJ;WHHfHdG_ougJ
dV7p-cfTjUQJ;wiE9QG5qC2wJ
dV7p-cfTjUQJ;Y8HMa1ZZE6sJ
dV7p-cfTjUQJ;YCjIP8n8UnMJ
dV7p-cfTjUQJ;ZStDO0kXD54J
dV7p-cfTjUQJ;-L22HvEHwH8J
eQlApCaSdEEJ;H7UayPkDxRQJ
eQlApCaSdEEJ;Iom_VGC_DO8J
eQlApCaSdEEJ;iSkco-aumngJ
eQlApCaSdEEJ;LoR0K8QRGkgJ
eQlApCaSdEEJ;nMzsE-ScW4MJ
eQlApCaSdEEJ;oWVyLUIy9JwJ
eQlApCaSdEEJ;WHHfHdG_ougJ
eQlApCaSdEEJ;wiE9QG5qC2wJ
eQlApCaSdEEJ;Y8HMa1ZZE6sJ
eQlApCaSdEEJ;YCjIP8n8UnMJ
eQlApCaSdEEJ;ZStDO0kXD54J
eQlApCaSdEEJ;-L22HvEHwH8J
H7UayPkDxRQJ;Iom_VGC_DO8J
H7UayPkDxRQJ;iSkco-aumngJ
H7UayPkDxRQJ;LoR0K8QRGkgJ
H7UayPkDxRQJ;nMzsE-ScW4MJ
H7UayPkDxRQJ;oWVyLUIy9JwJ
H7UayPkDxRQJ;WHHfHdG_ougJ
H7UayPkDxRQJ;wiE9QG5qC2wJ
H7UayPkDxRQJ;Y8HMa1ZZE6sJ
H7UayPkDxRQJ;YCjIP8n8UnMJ
H7UayPkDxRQJ;ZStDO0kXD54J
H7UayPkDxRQJ;-L22HvEHwH8J
Iom_VGC_DO8J;iSkco-aumngJ
Iom_VGC_DO8J;LoR0K8QRGkgJ
Iom_VGC_DO8J;nMzsE-ScW4MJ
Iom_VGC_DO8J;oWVyLUIy9JwJ
Iom_VGC_DO8J;WHHfHdG_ougJ
Iom_VGC_DO8J;wiE9QG5qC2wJ
Iom_VGC_DO8J;Y8HMa1ZZE6sJ
Iom_VGC_DO8J;YCjIP8n8UnMJ
Iom_VGC_DO8J;ZStDO0kXD54J
Iom_VGC_DO8J;-L22HvEHwH8J
iSkco-aumngJ;LoR0K8QRGkgJ
iSkco-aumngJ;nMzsE-ScW4MJ
iSkco-aumngJ;oWVyLUIy9JwJ
iSkco-aumngJ;WHHfHdG_ougJ
iSkco-aumngJ;wiE9QG5qC2wJ
iSkco-aumngJ;Y8HMa1ZZE6sJ
iSkco-aumngJ;YCjIP8n8UnMJ
iSkco-aumngJ;ZStDO0kXD54J
iSkco-aumngJ;-L22HvEHwH8J
LoR0K8QRGkgJ;nMzsE-ScW4MJ
LoR0K8QRGkgJ;oWVyLUIy9JwJ
LoR0K8QRGkgJ;WHHfHdG_ougJ
LoR0K8QRGkgJ;wiE9QG5qC2wJ
LoR0K8QRGkgJ;Y8HMa1ZZE6sJ
LoR0K8QRGkgJ;YCjIP8n8UnMJ
LoR0K8QRGkgJ;ZStDO0kXD54J
LoR0K8QRGkgJ;-L22HvEHwH8J
nMzsE-ScW4MJ;oWVyLUIy9JwJ
nMzsE-ScW4MJ;WHHfHdG_ougJ
nMzsE-ScW4MJ;wiE9QG5qC2wJ
nMzsE-ScW4MJ;Y8HMa1ZZE6sJ
nMzsE-ScW4MJ;YCjIP8n8UnMJ
nMzsE-ScW4MJ;ZStDO0kXD54J
nMzsE-ScW4MJ;-L22HvEHwH8J
oWVyLUIy9JwJ;WHHfHdG_ougJ
oWVyLUIy9JwJ;wiE9QG5qC2wJ
oWVyLUIy9JwJ;Y8HMa1ZZE6sJ
oWVyLUIy9JwJ;YCjIP8n8UnMJ
oWVyLUIy9JwJ;ZStDO0kXD54J
oWVyLUIy9JwJ;-L22HvEHwH8J
WHHfHdG_ougJ;wiE9QG5qC2wJ
WHHfHdG_ougJ;Y8HMa1ZZE6sJ
WHHfHdG_ougJ;YCjIP8n8UnMJ
WHHfHdG_ougJ;ZStDO0kXD54J
WHHfHdG_ougJ;-L22HvEHwH8J
wiE9QG5qC2wJ;Y8HMa1ZZE6sJ
wiE9QG5qC2wJ;YCjIP8n8UnMJ
wiE9QG5qC2wJ;ZStDO0kXD54J
wiE9QG5qC2wJ;-L22HvEHwH8J
Y8HMa1ZZE6sJ;YCjIP8n8UnMJ
Y8HMa1ZZE6sJ;ZStDO0kXD54J
Y8HMa1ZZE6sJ;-L22HvEHwH8J
YCjIP8n8UnMJ;ZStDO0kXD54J
YCjIP8n8UnMJ;-L22HvEHwH8J
ZStDO0kXD54J;-L22HvEHwH8J
conf/sigmod/GunopulosD01;kneUxV6J3nQJ
conf/sigmod/GunopulosD01;LBp-UtmfcScJ
conf/sigmod/GunopulosD01;mnUzHNE5eF0J
conf/sigmod/GunopulosD01;oYtmj53qV0UJ
kneUxV6J3nQJ;LBp-UtmfcScJ
kneUxV6J3nQJ;mnUzHNE5eF0J
kneUxV6J3nQJ;oYtmj53qV0UJ
LBp-UtmfcScJ;mnUzHNE5eF0J
LBp-UtmfcScJ;oYtmj53qV0UJ
mnUzHNE5eF0J;oYtmj53qV0UJ
conf/sigmod/GunopulosKTD00;ASfROcKWFmgJ
conf/sigmod/GunopulosKTD00;VEDf7vb98i8J
ASfROcKWFmgJ;VEDf7vb98i8J
conf/sigmod/GuoSBS03;p_PDgjVRUS4J
conf/sigmod/GuptaHR97;pGix0qZ6Uz4J
conf/sigmod/GuptaHR97;wu0var7zLkEJ
pGix0qZ6Uz4J;wu0var7zLkEJ
conf/sigmod/GuptaLM03;iCg06Oc9DV8J
conf/sigmod/GuptaMR95;2GUwicKtWTUJ
conf/sigmod/GuptaMR95;7ggq-jY7UEYJ
conf/sigmod/GuptaMR95;ELtcV7mOQDgJ
conf/sigmod/GuptaMR95;InJyYTfzN50J
2GUwicKtWTUJ;7ggq-jY7UEYJ
2GUwicKtWTUJ;ELtcV7mOQDgJ
2GUwicKtWTUJ;InJyYTfzN50J
7ggq-jY7UEYJ;ELtcV7mOQDgJ
7ggq-jY7UEYJ;InJyYTfzN50J
ELtcV7mOQDgJ;InJyYTfzN50J
conf/sigmod/GuptaS03;6ditJPVnXAQJ
conf/sigmod/GuptaS03;BLPcDzgX3iQJ
conf/sigmod/GuptaS03;darWCYZjZHcJ
6ditJPVnXAQJ;BLPcDzgX3iQJ
6ditJPVnXAQJ;darWCYZjZHcJ
BLPcDzgX3iQJ;darWCYZjZHcJ
conf/sigmod/HaasH01;9wQ6RWWcHRIJ
conf/sigmod/HaasH01;PZSlVNV6e9IJ
conf/sigmod/HaasH01;tHEP1S1typgJ
9wQ6RWWcHRIJ;PZSlVNV6e9IJ
9wQ6RWWcHRIJ;tHEP1S1typgJ
PZSlVNV6e9IJ;tHEP1S1typgJ
conf/sigmod/HaasH99;bsfsN1NtuOMJ
conf/sigmod/HaasH99;fz1XAzoKPo0J
conf/sigmod/HaasH99;UHF2uPETWC8J
bsfsN1NtuOMJ;fz1XAzoKPo0J
bsfsN1NtuOMJ;UHF2uPETWC8J
fz1XAzoKPo0J;UHF2uPETWC8J
conf/sigmod/HacigumusILM02;NMgExE-JRD0J
conf/sigmod/HacigumusILM02;zMRWZaFMRhQJ
NMgExE-JRD0J;zMRWZaFMRhQJ
conf/sigmod/HammerGIPUW95;ylzKvQxmX7cJ
conf/sigmod/HammerGNYBV97;2rysKgS6lugJ
conf/sigmod/HammerGNYBV97;ahrxo47nJtMJ
conf/sigmod/HammerGNYBV97;FEWg8Ea2CycJ
conf/sigmod/HammerGNYBV97;lmhkvir9Z84J
conf/sigmod/HammerGNYBV97;PziDM429oXQJ
conf/sigmod/HammerGNYBV97;pzPZuUoWej8J
conf/sigmod/HammerGNYBV97;t9nmZzSMVAAJ
conf/sigmod/HammerGNYBV97;uPHrOdEDjlEJ
conf/sigmod/HammerGNYBV97;W0IbuSAyBcoJ
2rysKgS6lugJ;ahrxo47nJtMJ
2rysKgS6lugJ;FEWg8Ea2CycJ
2rysKgS6lugJ;lmhkvir9Z84J
2rysKgS6lugJ;PziDM429oXQJ
2rysKgS6lugJ;pzPZuUoWej8J
2rysKgS6lugJ;t9nmZzSMVAAJ
2rysKgS6lugJ;uPHrOdEDjlEJ
2rysKgS6lugJ;W0IbuSAyBcoJ
ahrxo47nJtMJ;FEWg8Ea2CycJ
ahrxo47nJtMJ;lmhkvir9Z84J
ahrxo47nJtMJ;PziDM429oXQJ
ahrxo47nJtMJ;pzPZuUoWej8J
ahrxo47nJtMJ;t9nmZzSMVAAJ
ahrxo47nJtMJ;uPHrOdEDjlEJ
ahrxo47nJtMJ;W0IbuSAyBcoJ
FEWg8Ea2CycJ;lmhkvir9Z84J
FEWg8Ea2CycJ;PziDM429oXQJ
FEWg8Ea2CycJ;pzPZuUoWej8J
FEWg8Ea2CycJ;t9nmZzSMVAAJ
FEWg8Ea2CycJ;uPHrOdEDjlEJ
FEWg8Ea2CycJ;W0IbuSAyBcoJ
lmhkvir9Z84J;PziDM429oXQJ
lmhkvir9Z84J;pzPZuUoWej8J
lmhkvir9Z84J;t9nmZzSMVAAJ
lmhkvir9Z84J;uPHrOdEDjlEJ
lmhkvir9Z84J;W0IbuSAyBcoJ
PziDM429oXQJ;pzPZuUoWej8J
PziDM429oXQJ;t9nmZzSMVAAJ
PziDM429oXQJ;uPHrOdEDjlEJ
PziDM429oXQJ;W0IbuSAyBcoJ
pzPZuUoWej8J;t9nmZzSMVAAJ
pzPZuUoWej8J;uPHrOdEDjlEJ
pzPZuUoWej8J;W0IbuSAyBcoJ
t9nmZzSMVAAJ;uPHrOdEDjlEJ
t9nmZzSMVAAJ;W0IbuSAyBcoJ
uPHrOdEDjlEJ;W0IbuSAyBcoJ
conf/sigmod/Hammond99;-ndr_jftgFkJ
conf/sigmod/Han96;DlQd7WIkVF0J
conf/sigmod/Han96;uEbdEtnaCXMJ
DlQd7WIkVF0J;uEbdEtnaCXMJ
conf/sigmod/HanFHCC94;6M-fnuhWEOIJ
conf/sigmod/HanFHCC94;bJLqgUjkbNEJ
conf/sigmod/HanFHCC94;dvmROCT52KoJ
6M-fnuhWEOIJ;bJLqgUjkbNEJ
6M-fnuhWEOIJ;dvmROCT52KoJ
bJLqgUjkbNEJ;dvmROCT52KoJ
conf/sigmod/HanFWCZK96;v9BdA55u_XMJ
conf/sigmod/HanKK97;MqdtZ_cUxDEJ
conf/sigmod/HanKK97;NIfccqToMb8J
conf/sigmod/HanKK97;-X-ZldO8A7kJ
MqdtZ_cUxDEJ;NIfccqToMb8J
MqdtZ_cUxDEJ;-X-ZldO8A7kJ
NIfccqToMb8J;-X-ZldO8A7kJ
conf/sigmod/HanKS97;_EEZCcB1BPYJ
conf/sigmod/HanKS97;nD_Yjp9TNuIJ
conf/sigmod/HanKS97;XFCkL9QhTjIJ
conf/sigmod/HanKS97;yzL3Kfsz8scJ
_EEZCcB1BPYJ;nD_Yjp9TNuIJ
_EEZCcB1BPYJ;XFCkL9QhTjIJ
_EEZCcB1BPYJ;yzL3Kfsz8scJ
nD_Yjp9TNuIJ;XFCkL9QhTjIJ
nD_Yjp9TNuIJ;yzL3Kfsz8scJ
XFCkL9QhTjIJ;yzL3Kfsz8scJ
conf/sigmod/HanPDW01;CnAw9v-vEjwJ
conf/sigmod/HanPDW01;ue3gCyIirokJ
conf/sigmod/HanPDW01;XyYCahzDAh8J
CnAw9v-vEjwJ;ue3gCyIirokJ
CnAw9v-vEjwJ;XyYCahzDAh8J
ue3gCyIirokJ;XyYCahzDAh8J
conf/sigmod/HanPLJ01;H_tzR6yoJLEJ
conf/sigmod/HanPY00;2xwKDuA0DI8J
conf/sigmod/HanPY00;63XKDNdtzp8J
conf/sigmod/HanPY00;aUm_NiRzVOIJ
conf/sigmod/HanPY00;fKrgMlFaEJsJ
conf/sigmod/HanPY00;GlNt7w28aE8J
conf/sigmod/HanPY00;hlrRtJigGbYJ
conf/sigmod/HanPY00;l4SlX8_cAeQJ
conf/sigmod/HanPY00;mwSZ7Yejt8sJ
conf/sigmod/HanPY00;oeBeDPX7b9kJ
conf/sigmod/HanPY00;R-ERjYdCskcJ
conf/sigmod/HanPY00;rLJSEgt6UbMJ
conf/sigmod/HanPY00;YkKV8PCox8IJ
conf/sigmod/HanPY00;Ywgd3RbAfl0J
2xwKDuA0DI8J;63XKDNdtzp8J
2xwKDuA0DI8J;aUm_NiRzVOIJ
2xwKDuA0DI8J;fKrgMlFaEJsJ
2xwKDuA0DI8J;GlNt7w28aE8J
2xwKDuA0DI8J;hlrRtJigGbYJ
2xwKDuA0DI8J;l4SlX8_cAeQJ
2xwKDuA0DI8J;mwSZ7Yejt8sJ
2xwKDuA0DI8J;oeBeDPX7b9kJ
2xwKDuA0DI8J;R-ERjYdCskcJ
2xwKDuA0DI8J;rLJSEgt6UbMJ
2xwKDuA0DI8J;YkKV8PCox8IJ
2xwKDuA0DI8J;Ywgd3RbAfl0J
63XKDNdtzp8J;aUm_NiRzVOIJ
63XKDNdtzp8J;fKrgMlFaEJsJ
63XKDNdtzp8J;GlNt7w28aE8J
63XKDNdtzp8J;hlrRtJigGbYJ
63XKDNdtzp8J;l4SlX8_cAeQJ
63XKDNdtzp8J;mwSZ7Yejt8sJ
63XKDNdtzp8J;oeBeDPX7b9kJ
63XKDNdtzp8J;R-ERjYdCskcJ
63XKDNdtzp8J;rLJSEgt6UbMJ
63XKDNdtzp8J;YkKV8PCox8IJ
63XKDNdtzp8J;Ywgd3RbAfl0J
aUm_NiRzVOIJ;fKrgMlFaEJsJ
aUm_NiRzVOIJ;GlNt7w28aE8J
aUm_NiRzVOIJ;hlrRtJigGbYJ
aUm_NiRzVOIJ;l4SlX8_cAeQJ
aUm_NiRzVOIJ;mwSZ7Yejt8sJ
aUm_NiRzVOIJ;oeBeDPX7b9kJ
aUm_NiRzVOIJ;R-ERjYdCskcJ
aUm_NiRzVOIJ;rLJSEgt6UbMJ
aUm_NiRzVOIJ;YkKV8PCox8IJ
aUm_NiRzVOIJ;Ywgd3RbAfl0J
fKrgMlFaEJsJ;GlNt7w28aE8J
fKrgMlFaEJsJ;hlrRtJigGbYJ
fKrgMlFaEJsJ;l4SlX8_cAeQJ
fKrgMlFaEJsJ;mwSZ7Yejt8sJ
fKrgMlFaEJsJ;oeBeDPX7b9kJ
fKrgMlFaEJsJ;R-ERjYdCskcJ
fKrgMlFaEJsJ;rLJSEgt6UbMJ
fKrgMlFaEJsJ;YkKV8PCox8IJ
fKrgMlFaEJsJ;Ywgd3RbAfl0J
GlNt7w28aE8J;hlrRtJigGbYJ
GlNt7w28aE8J;l4SlX8_cAeQJ
GlNt7w28aE8J;mwSZ7Yejt8sJ
GlNt7w28aE8J;oeBeDPX7b9kJ
GlNt7w28aE8J;R-ERjYdCskcJ
GlNt7w28aE8J;rLJSEgt6UbMJ
GlNt7w28aE8J;YkKV8PCox8IJ
GlNt7w28aE8J;Ywgd3RbAfl0J
hlrRtJigGbYJ;l4SlX8_cAeQJ
hlrRtJigGbYJ;mwSZ7Yejt8sJ
hlrRtJigGbYJ;oeBeDPX7b9kJ
hlrRtJigGbYJ;R-ERjYdCskcJ
hlrRtJigGbYJ;rLJSEgt6UbMJ
hlrRtJigGbYJ;YkKV8PCox8IJ
hlrRtJigGbYJ;Ywgd3RbAfl0J
l4SlX8_cAeQJ;mwSZ7Yejt8sJ
l4SlX8_cAeQJ;oeBeDPX7b9kJ
l4SlX8_cAeQJ;R-ERjYdCskcJ
l4SlX8_cAeQJ;rLJSEgt6UbMJ
l4SlX8_cAeQJ;YkKV8PCox8IJ
l4SlX8_cAeQJ;Ywgd3RbAfl0J
mwSZ7Yejt8sJ;oeBeDPX7b9kJ
mwSZ7Yejt8sJ;R-ERjYdCskcJ
mwSZ7Yejt8sJ;rLJSEgt6UbMJ
mwSZ7Yejt8sJ;YkKV8PCox8IJ
mwSZ7Yejt8sJ;Ywgd3RbAfl0J
oeBeDPX7b9kJ;R-ERjYdCskcJ
oeBeDPX7b9kJ;rLJSEgt6UbMJ
oeBeDPX7b9kJ;YkKV8PCox8IJ
oeBeDPX7b9kJ;Ywgd3RbAfl0J
R-ERjYdCskcJ;rLJSEgt6UbMJ
R-ERjYdCskcJ;YkKV8PCox8IJ
R-ERjYdCskcJ;Ywgd3RbAfl0J
rLJSEgt6UbMJ;YkKV8PCox8IJ
rLJSEgt6UbMJ;Ywgd3RbAfl0J
YkKV8PCox8IJ;Ywgd3RbAfl0J
conf/sigmod/HanWDPW02;nwWpGh3Mx7MJ
conf/sigmod/HanWDPW02;tcyoSdrkaRMJ
nwWpGh3Mx7MJ;tcyoSdrkaRMJ
conf/sigmod/HarinarayanRU96;4OrM17Osz64J
conf/sigmod/HarinarayanRU96;8A_9ucHRXyIJ
conf/sigmod/HarinarayanRU96;9Ue5hZp8H68J
conf/sigmod/HarinarayanRU96;cnjY261oL-4J
conf/sigmod/HarinarayanRU96;ESZwkhGzOboJ
conf/sigmod/HarinarayanRU96;Fyek_kCB-qkJ
conf/sigmod/HarinarayanRU96;JM1X7hho718J
conf/sigmod/HarinarayanRU96;ofxLw3VrJB8J
conf/sigmod/HarinarayanRU96;QHUtoLECZzgJ
conf/sigmod/HarinarayanRU96;Qv7KYn9x-SQJ
conf/sigmod/HarinarayanRU96;S-7KOPYObKcJ
conf/sigmod/HarinarayanRU96;sLvivSi__BcJ
conf/sigmod/HarinarayanRU96;uKGmcc4xUG4J
conf/sigmod/HarinarayanRU96;V6KNPMKdyagJ
conf/sigmod/HarinarayanRU96;-RzBfKSBxpgJ
4OrM17Osz64J;8A_9ucHRXyIJ
4OrM17Osz64J;9Ue5hZp8H68J
4OrM17Osz64J;cnjY261oL-4J
4OrM17Osz64J;ESZwkhGzOboJ
4OrM17Osz64J;Fyek_kCB-qkJ
4OrM17Osz64J;JM1X7hho718J
4OrM17Osz64J;ofxLw3VrJB8J
4OrM17Osz64J;QHUtoLECZzgJ
4OrM17Osz64J;Qv7KYn9x-SQJ
4OrM17Osz64J;S-7KOPYObKcJ
4OrM17Osz64J;sLvivSi__BcJ
4OrM17Osz64J;uKGmcc4xUG4J
4OrM17Osz64J;V6KNPMKdyagJ
